dataset,config,feature_map,reps,entanglement,optimization,optimization_level,optimization_name,optimization_description,run,seed,gpu_id,accuracy,f1_score,mcc,training_time,circuit_depth,total_gates,two_qubit_gates
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,7,3072,0,0.852,0.8540706098359677,0.6962968318254461,236.92273957282305,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,7,3072,1,0.852,0.8540706098359677,0.6962968318254461,273.3011693507433,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,8,4096,2,0.8506666666666667,0.8522984424660661,0.6875497649158131,273.706313170027,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,8,4096,0,0.8506666666666667,0.8522984424660661,0.6875497649158131,234.73532547522336,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,9,5120,1,0.8533333333333334,0.8550848038590196,0.6949355645169694,284.3361696288921,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,9,5120,2,0.8446666666666667,0.8466870118074479,0.6786644351442488,283.4363903552294,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,10,6144,0,0.8913333333333333,0.8869336170810926,0.7685826740333161,239.12101079989225,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,10,6144,1,0.8913333333333333,0.8869336170810926,0.7685826740333161,278.5160745549947,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,11,7168,2,0.87,0.8712541446283778,0.7269830053436579,278.1630523549393,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,11,7168,0,0.87,0.8712541446283778,0.7269830053436579,264.3512346977368,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,12,8192,1,0.8626666666666667,0.8634740622419885,0.706735634561237,274.272750324104,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,12,8192,2,0.86,0.8609150239820235,0.7016892974595773,274.2230868046172,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,13,9216,0,0.8566666666666667,0.8528732494917044,0.683984458163434,272.4866248317994,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,13,9216,1,0.854,0.850231060401642,0.6778379791922532,274.69443308841437,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,14,10240,2,0.8633333333333333,0.8645351852070563,0.7116771416608624,274.4932278380729,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,14,10240,0,0.8633333333333333,0.8645351852070563,0.7116771416608624,266.44328815862536,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,15,11264,1,0.844,0.8458886056971514,0.6758356825939024,251.39447325095534,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,15,11264,2,0.85,0.8516480836613493,0.6865539831553475,285.03118674783036,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,16,12288,0,0.8786666666666667,0.879214378962658,0.7398586855893711,284.58803060511127,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,16,12288,1,0.874,0.8745907515493537,0.7299748408662468,232.12973290216178,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,17,13312,2,0.838,0.840129408967039,0.6652674375602456,273.6317290943116,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,17,13312,0,0.8406666666666667,0.8428304204573717,0.6718615251869926,277.16280371369794,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,18,14336,1,0.854,0.855448821724425,0.6933807576179409,241.47230966575444,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,18,14336,2,0.8686666666666667,0.8691869259820836,0.7181460662023482,279.0929202940315,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,19,15360,0,0.894,0.8941465403283585,0.7708366202758756,280.0867396919057,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,19,15360,1,0.894,0.8941465403283585,0.7708366202758756,244.85135433077812,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,20,16384,2,0.8693333333333333,0.8700969948785852,0.721226371519524,281.8456284981221,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,20,16384,0,0.872,0.8728316109422491,0.7275685525511774,280.59793319227174,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,21,17408,1,0.882,0.8776448494533765,0.7449140326745637,244.71723918337375,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,21,17408,2,0.8813333333333333,0.8770844250990325,0.7429722336704787,277.37345589092,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,22,18432,0,0.86,0.8615661574618096,0.7077670809771981,275.2958951331675,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,22,18432,1,0.86,0.8615661574618096,0.7077670809771981,233.74761207215488,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,23,19456,2,0.8626666666666667,0.8645169092588306,0.7180122104572757,282.09311049664393,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,23,19456,0,0.8573333333333333,0.8594023517410964,0.7091777236102729,279.7525854418054,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,24,20480,1,0.872,0.8726223124537287,0.725825733468318,247.4690055460669,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,24,20480,2,0.8693333333333333,0.8701873557165553,0.7216645650485666,271.09469694271684,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,25,21504,0,0.8533333333333334,0.8548972741358245,0.6927868215411191,275.52034817589447,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,25,21504,1,0.8533333333333334,0.8548972741358245,0.6927868215411191,265.97215576516464,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,26,22528,2,0.856,0.856894185329772,0.6927861005948214,267.92118532722816,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,26,22528,0,0.856,0.856894185329772,0.6927861005948214,278.79760541860014,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,27,23552,1,0.8833333333333333,0.8838365661346347,0.7499389002358935,277.8802528679371,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,27,23552,2,0.8786666666666667,0.8771490283048313,0.7336364980408524,240.95087969582528,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,28,24576,0,0.8586666666666667,0.8600187991948236,0.7025006462293059,278.56699322070926,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,28,24576,1,0.8586666666666667,0.8600187991948236,0.7025006462293059,277.8535156575963,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,29,25600,2,0.838,0.8400698604354645,0.6641047317144095,232.85981704294682,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,29,25600,0,0.84,0.8418710744670664,0.6662543858183851,272.96130515402183,124,196,142
UNSW_NB15,6q_5k,ZZ,2,full,L0,0,L0,baseline_unoptimized,30,26624,1,0.8686666666666667,0.8695882749964906,0.720734626130475,272.47425817186013,124,204,150
UNSW_NB15,6q_5k,ZZ,2,full,L3,3,L3,qiskit_heavy,30,26624,2,0.8686666666666667,0.8695882749964906,0.720734626130475,141.25627543404698,124,196,142
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,1,42,0,0.8526666666666667,0.8539623216134606,0.6889697182509427,367.85267218435183,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,1,42,1,0.8506666666666667,0.8522881002741872,0.6877544564710854,367.77741065993905,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,2,123,2,0.8666666666666667,0.8680794595665796,0.7212709925786589,367.532107940875,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,2,123,0,0.8666666666666667,0.8680794595665796,0.7212709925786589,372.2413552501239,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,3,456,1,0.8613333333333333,0.862414738343971,0.7059338956505703,371.8313086517155,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,3,456,2,0.8553333333333333,0.8566968626179109,0.6952126851310771,372.903578880243,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,4,789,0,0.8586666666666667,0.8594502601308783,0.6978351360573665,360.3902226742357,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,4,789,1,0.8586666666666667,0.8594502601308783,0.6978351360573665,383.4222549935803,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,5,1024,2,0.8673333333333333,0.8678143676173559,0.7147781004380974,383.94998162193224,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,5,1024,0,0.8673333333333333,0.8678143676173559,0.7147781004380974,345.3991304980591,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,6,2048,1,0.834,0.8371316077234199,0.6777159745279598,389.01854025991634,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,6,2048,2,0.834,0.8371316077234199,0.6777159745279598,388.7079875371419,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,7,3072,0,0.8646666666666667,0.8660180737934394,0.7158463076890852,334.3158625117503,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,7,3072,1,0.8646666666666667,0.8660180737934394,0.7158463076890852,374.04145218012854,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,8,4096,2,0.862,0.8630973337546445,0.7075362837850334,377.2572620450519,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,8,4096,0,0.862,0.8630973337546445,0.7075362837850334,341.5227064541541,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,9,5120,1,0.8533333333333334,0.8547775891341256,0.6915559586886603,377.5022752452642,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,9,5120,2,0.8573333333333333,0.8587775919848032,0.7004607501786763,377.5107423630543,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,10,6144,0,0.8893333333333333,0.8848101613711908,0.7640504446629768,342.191097476054,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,10,6144,1,0.8926666666666667,0.8921398812055471,0.765714798613477,389.403261939995,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,11,7168,2,0.88,0.8809665420472291,0.746296909375825,384.60868457891047,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,11,7168,0,0.88,0.8809665420472291,0.746296909375825,358.0978228119202,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,12,8192,1,0.8613333333333333,0.8626205242902335,0.7077873625138871,383.9035851676017,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,12,8192,2,0.8613333333333333,0.8626205242902335,0.7077873625138871,379.20087691256776,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,13,9216,0,0.8553333333333333,0.8541412172607756,0.6825673131182295,330.4695426062681,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,13,9216,1,0.858,0.8541486384788121,0.6871009825451689,382.8441717210226,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,14,10240,2,0.8673333333333333,0.868130540213343,0.7171026593739259,376.70751042012125,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,14,10240,0,0.8653333333333333,0.8664180082974461,0.7150278034127034,348.2546787885949,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,15,11264,1,0.8573333333333333,0.8580715867983578,0.6948766457807729,383.5300282109529,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,15,11264,2,0.8506666666666667,0.8522489947145693,0.6873330870964295,380.5714262528345,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,16,12288,0,0.8846666666666667,0.8850429962232735,0.7518377777273105,353.6553370798938,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,16,12288,1,0.8846666666666667,0.8850429962232735,0.7518377777273105,383.99147931905463,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,17,13312,2,0.846,0.8479547379869258,0.6812111671982146,381.7346372199245,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,17,13312,0,0.846,0.8479547379869258,0.6812111671982146,356.2991298288107,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,18,14336,1,0.87,0.8709067869902855,0.7237831193172186,380.92407210636884,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,18,14336,2,0.8606666666666667,0.86121861690485,0.700949722420398,380.4851002302021,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,19,15360,0,0.8913333333333333,0.8917273463398442,0.7664432734097434,365.6521288254298,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,19,15360,1,0.8846666666666667,0.8853638440524476,0.7540298187192604,357.54801176302135,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,20,16384,2,0.872,0.8727054912794074,0.726629155821958,387.2077038930729,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,20,16384,0,0.872,0.8727054912794074,0.726629155821958,382.2771573420614,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,21,17408,1,0.8713333333333333,0.8708144876562486,0.7191245630524173,326.1484618941322,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,21,17408,2,0.8746666666666667,0.875098437001595,0.7304291387399138,377.6783056319691,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,22,18432,0,0.8626666666666667,0.8644991675141075,0.7173771139219337,379.2003301400691,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,22,18432,1,0.8626666666666667,0.8644991675141075,0.7173771139219337,329.5980258928612,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,23,19456,2,0.87,0.871394560557909,0.7285406139110244,384.8452936843969,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,23,19456,0,0.87,0.871394560557909,0.7285406139110244,385.1301024639979,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,24,20480,1,0.878,0.8784861013070693,0.7380104887545234,340.3126195948571,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,24,20480,2,0.878,0.8784861013070693,0.7380104887545234,371.8333821729757,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,25,21504,0,0.8686666666666667,0.8693726209042292,0.7191247612669049,378.98445036495104,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,25,21504,1,0.8686666666666667,0.8693726209042292,0.7191247612669049,366.944795363117,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,26,22528,2,0.8533333333333334,0.8538915035854597,0.6847935334689336,367.79544607223943,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,26,22528,0,0.8573333333333333,0.8581243191887168,0.6949758512821177,373.31840817816556,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,27,23552,1,0.8786666666666667,0.8795320904374923,0.742461131619505,364.6527001778595,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,27,23552,2,0.8786666666666667,0.8795320904374923,0.742461131619505,377.48238461464643,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,28,24576,0,0.8693333333333333,0.8705834181235163,0.725191052354234,368.81890701083466,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,28,24576,1,0.8713333333333333,0.8722362288036687,0.726436339854412,366.63498383108526,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,29,25600,2,0.8433333333333334,0.8447650946998776,0.6692732894995986,379.18040442932397,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,29,25600,0,0.8433333333333334,0.8447650946998776,0.6692732894995986,368.0021731290035,177,316,200
UNSW_NB15,6q_5k,ZZ,3,full,L0,0,L0,baseline_unoptimized,30,26624,1,0.86,0.8614928525841961,0.7069370718483358,309.06723927985877,179,306,225
UNSW_NB15,6q_5k,ZZ,3,full,L3,3,L3,qiskit_heavy,30,26624,2,0.862,0.8634158557320885,0.7105761749315651,171.86618502112105,177,316,200
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,1,42,0,0.84,0.8422234156820623,0.6711940496068474,277.17655827477574,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,1,42,1,0.84,0.8422234156820623,0.6711940496068474,276.9594638491981,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,2,123,2,0.866,0.8669346881284481,0.7152366980897982,277.0398033130914,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,2,123,0,0.866,0.8669346881284481,0.7152366980897982,276.86244522221386,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,3,456,1,0.8606666666666667,0.8617317925925926,0.7043319056602995,276.55811835313216,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,3,456,2,0.8606666666666667,0.8617317925925926,0.7043319056602995,276.13494846690446,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,4,789,0,0.85,0.8513272516429027,0.6830746057870507,270.8268054239452,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,4,789,1,0.842,0.8437057143838474,0.6689472224372437,280.484809930902,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,5,1024,2,0.882,0.8779883524351422,0.7439252184215775,282.361300337594,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,5,1024,0,0.884,0.8795020452023691,0.7502971654541537,233.9564741300419,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,6,2048,1,0.84,0.8429026117694226,0.6854792101608954,281.6777755199,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,6,2048,2,0.84,0.8429026117694226,0.6854792101608954,283.0284716109745,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,7,3072,0,0.852,0.8540706098359677,0.6962968318254461,238.14093728922307,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,7,3072,1,0.852,0.8540706098359677,0.6962968318254461,276.04459145711735,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,8,4096,2,0.8613333333333333,0.8625805210099601,0.7074065281969861,277.80647377530113,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,8,4096,0,0.8613333333333333,0.8625805210099601,0.7074065281969861,243.7440867908299,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,9,5120,1,0.8446666666666667,0.8466870118074479,0.6786644351442488,283.065661624074,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,9,5120,2,0.8446666666666667,0.8466870118074479,0.6786644351442488,280.2204393148422,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,10,6144,0,0.8913333333333333,0.8869336170810926,0.7685826740333161,241.4637914840132,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,10,6144,1,0.8913333333333333,0.8870165475868639,0.768239982890164,275.5825385269709,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,11,7168,2,0.87,0.8712541446283778,0.7269830053436579,278.65257883630693,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,11,7168,0,0.87,0.8712541446283778,0.7269830053436579,240.0857404959388,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,12,8192,1,0.8626666666666667,0.8634740622419885,0.706735634561237,282.8202667706646,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,12,8192,2,0.86,0.8609150239820235,0.7016892974595773,280.8675103210844,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,13,9216,0,0.854,0.850231060401642,0.6778379791922532,239.7459802706726,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,13,9216,1,0.854,0.850231060401642,0.6778379791922532,275.7488232590258,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,14,10240,2,0.8633333333333333,0.8645351852070563,0.7116771416608624,278.5961382468231,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,14,10240,0,0.8633333333333333,0.8645351852070563,0.7116771416608624,264.661002070643,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,15,11264,1,0.85,0.8516480836613493,0.6865539831553475,273.3087004660629,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,15,11264,2,0.85,0.8516480836613493,0.6865539831553475,281.0336214308627,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,16,12288,0,0.8786666666666667,0.879214378962658,0.7398586855893711,276.65077453665435,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,16,12288,1,0.874,0.8745907515493537,0.7299748408662468,245.0555778928101,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,17,13312,2,0.8406666666666667,0.8428304204573717,0.6718615251869926,280.9274308728054,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,17,13312,0,0.838,0.840129408967039,0.6652674375602456,281.4290774744004,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,18,14336,1,0.8686666666666667,0.8691869259820836,0.7181460662023482,235.9738117652014,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,18,14336,2,0.8686666666666667,0.8691869259820836,0.7181460662023482,275.95122059900314,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,19,15360,0,0.886,0.882982910060844,0.7510696603253354,274.0159241720103,124,204,150
UNSW_NB15,6q_5k,Pauli,2,full,L3,3,L3,qiskit_heavy,19,15360,1,0.894,0.8941465403283585,0.7708366202758756,232.26956770196557,124,196,142
UNSW_NB15,6q_5k,Pauli,2,full,L0,0,L0,baseline_unoptimized,20,16384,2,0.872,0.8728316109422491,0.7275685525511774,279.5278925052844,124,204,150
